fecha,titulo,autor,categoria,enlace
2023-03-01,Se manifiestan contra proyectos de extensión del Hotel Normandie,Agencia EFE,Locales,https://www.elnuevodia.com/noticias/locales/notas/se-manifiestan-contra-proyectos-de-extension-del-hotel-normandie/
2023-03-01,Cámara de Representantes evaluará gestiones del DTOP tras cierre de la PR-861 en Toa Alta,Génesis Ibarra Vázquez,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/camara-de-representantes-evaluara-gestiones-del-dtop-tras-cierre-de-la-pr-861-en-toa-alta/
2023-03-01,Entre reclamos y documentos triturados el expediente de la construcción del puente atirantado en Naranjito,David Cordero Mercado,Locales,https://www.elnuevodia.com/noticias/locales/notas/entre-reclamos-y-documentos-triturados-el-expediente-de-la-construccion-del-puente-atirantado-en-naranjito/
2023-03-01,La AFI terminará en julio la construcción de escuelas prefabricadas con una inversión de $53 millones,Laura M. Quintero,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/la-afi-terminara-en-julio-la-construccion-de-escuelas-prefabricadas-con-una-inversion-de-53-millones/
2023-03-01,Pedro Pierluisi cifra su esperanza para estabilizar las alzas en la tarifa de luz en los “ahorros” de operación,Laura M. Quintero,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-cifra-su-esperanza-para-estabilizar-las-alzas-en-la-tarifa-de-luz-en-los-ahorros-de-operacion/
2023-03-01,"""Sumamente difícil"": así llegó Ángel Pérez al Tribunal Federal",No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/sumamente-dificil-asi-llego-angel-perez-al-tribunal-federal-281349/
2023-03-01,Pedro Pierluisi sobre el informe de comisión cameral que declara nulo el contrato con Genera PR: “No entendieron la ley”,Laura M. Quintero,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-sobre-el-informe-de-comision-cameral-que-declara-nulo-el-contrato-con-genera-pr-no-entendieron-la-ley/
2023-03-01,Comisión de la Cámara de Representantes concluye que el contrato con Genera PR es “nulo”,Génesis Ibarra Vázquez,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/comision-de-la-camara-de-representantes-concluye-que-el-contrato-con-genera-pr-es-nulo/
2023-02-28,Causa para juicio contra Jensen Medina Cardona por posesión de drogas en la cárcel,José Ayala Gordián,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/causa-para-juicio-contra-jensen-medina-cardona-por-posesion-de-drogas-en-la-carcel/
2023-02-28,Jesús Manuel Ortiz presenta su receta para atender el Código Electoral vigente ,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/jesus-manuel-ortiz-presenta-su-receta-para-atender-el-codigo-electoral-vigente/
2023-02-28,Mono entra a oficinas municipales de Bayamón: mira el momento,No autor,Locales,https://www.elnuevodia.com/noticias/locales/videos/mono-entra-a-oficinas-municipales-de-bayamon-mira-el-momento-281339/
2023-02-28,Fiscalía federal defiende uso de foto de exalcalde de Guaynabo recibiendo presunto soborno como evidencia,Richard I. Colón Badillo,Locales,https://www.elnuevodia.com/noticias/locales/notas/fiscalia-federal-defiende-uso-de-foto-de-exalcalde-de-guaynabo-recibiendo-presunto-soborno-como-evidencia/
2023-02-28,Pierluisi envía a la Legislatura medida para conceder alivio contributivo a individuos y corporaciones ,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pierluisi-envia-a-la-legislatura-medida-para-conceder-alivio-contributivo-a-individuos-y-corporaciones/
2023-02-28,Pierluisi pide no adelantarse con respecto a posible cargo como parte del Plan de Ajuste de la AEE,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pierluisi-pide-no-adelantarse-con-respecto-a-posible-cargo-como-parte-del-plan-de-ajuste-de-la-aee/
2023-02-28,El gobierno y los alcaldes insisten en revivir el Fondo de Equiparación y eliminar la aportación a la tarjeta de salud ,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/el-gobierno-y-los-alcaldes-insisten-en-revivir-el-fondo-de-equiparacion-y-eliminar-la-aportacion-a-la-tarjeta-de-salud/
2023-02-28,Certifican a Ada Álvarez a la séptima posición de miembros por acumulación en la Junta de Gobierno del PPD,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/certifican-a-ada-alvarez-a-la-septima-posicion-de-miembros-por-acumulacion-en-la-junta-de-gobierno-del-ppd/
2023-02-28,No descartan que empleados cobijados por plan de clasificación y retribución reciban alza salarial a base de años de servicio ,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/no-descartan-que-empleados-cobijados-por-plan-de-clasificacion-y-retribucion-reciban-alza-salarial-a-base-de-anos-de-servicio/
2023-02-28,El gobierno aboga un adelanto a los municipios de los $78 millones asignados por el huracán Fiona,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/el-gobierno-aboga-un-adelanto-a-los-municipios-de-los-78-millones-asignados-por-el-huracan-fiona/
2023-02-28,Fiscalía objeta línea del interrogatorio de la defensa de Cosculluela a su expareja,Richard I. Colón Badillo,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/fiscalia-objeta-linea-del-interrogatorio-de-la-defensa-de-cosculluela-a-su-expareja/
2023-02-28,Acusan a la tesorera de un club deportivo de  Humacao por un esquema de fraude electrónico de sobre $1.1 millones,ELNUEVODIA.COM,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/acusan-a-la-tesorera-de-un-club-deportivo-de-humacao-por-un-esquema-de-fraude-electronico-de-sobre-11-millones/
2023-02-28,Entregan cuerpo de menor fallecido en El Yunque a sus familiares,Richard I. Colón Badillo,Locales,https://www.elnuevodia.com/noticias/locales/notas/entregan-cuerpo-de-menor-fallecido-en-el-yunque-a-sus-familiares/
2023-02-28,A cuentagotas adiestramiento a empleados públicos sobre ley que prohíbe el acoso laboral,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/a-cuentagotas-adiestramiento-a-empleados-publicos-sobre-ley-que-prohibe-el-acoso-laboral/
