fecha,titulo,enlace,autor
2023-02-10,"Los boricuas engalanan la alfombra azul de ""West Side Story""",http://www.primerahora.com/entretenimiento/cultura-teatro/fotogalerias/los-boricuas-engalanan-la-alfombra-azul-de-west-side-story/,No autor
2023-02-10,Los boricuas brillan en la alfombra azul del estreno de la obra “West Side Story”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/los-boricuas-brillan-en-la-alfombra-azul-del-estreno-de-la-obra-west-side-story/,Jomar José Rivera Cedeño
2023-02-09,Ednita Nazario regresa al Coliseo de Puerto Rico para su función número 20,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/ednita-nazario-regresa-al-coliseo-de-puerto-rico-para-su-funcion-numero-20/,Primera Hora
2023-02-09,Rita Moreno aún anhela trabajar en Puerto Rico,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/rita-moreno-aun-anhela-trabajar-en-puerto-rico/,Rosalina Marrero-Rodríguez
2023-02-08,"Rita Moreno: “Antes de nada, soy boricua” ",http://www.primerahora.com/entretenimiento/cultura-teatro/notas/rita-moreno-antes-de-nada-soy-boricua/,Rosalina Marrero-Rodríguez
2023-02-08,Regresa a escena la obra “Bodas de sangre”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/regresa-a-escena-la-obra-bodas-de-sangre/,Primera Hora
2023-02-07,Festival de Teatro Puertorriqueño apuesta de nuevo a las obras de aquí,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/festival-de-teatro-puertorriqueno-apuesta-de-nuevo-a-las-obras-de-aqui/,Rosalina Marrero-Rodríguez
2023-02-07,Mayagüez celebra con éxito sus fiestas patronales,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/mayaguez-celebra-con-exito-sus-fiestas-patronales/,Primera Hora
2023-02-07,Teófilo Torres: “Papo Impala se siente como pez en el agua entre los reguetoneros”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/teofilo-torres-papo-impala-se-siente-como-pez-en-el-agua-entre-los-reguetoneros/,Rosalina Marrero-Rodríguez
2023-02-06,"Agua, Sol y Sereno hace historia al ser parte de la fiesta cultural de Bad Bunny en los Grammy ",http://www.primerahora.com/entretenimiento/cultura-teatro/notas/agua-sol-y-sereno-hace-historia-al-ser-parte-de-la-fiesta-cultural-de-bad-bunny-en-los-grammy/,Primera Hora
2023-02-06,Amanda Rivera y Kedward Avilés apuestan al poder del amor en “West Side Story”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/amanda-rivera-y-kedward-aviles-apuestan-al-poder-del-amor-en-west-side-story/,Rosa Escribano Carrasquillo
2023-02-03,Todo listo para el Festival de Teatro Infantil en Caguas,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/todo-listo-para-el-festival-de-teatro-infantil-en-caguas/,Primera Hora
2023-02-02,Alcalde de Bayamón reitera que fue una “falla de comunicación” la exclusión de Andrés Jiménez para “Campechada”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/alcalde-de-bayamon-reitera-que-fue-una-falla-de-comunicacion-la-exclusion-de-andres-jimenez-para-campechada/,Rosalina Marrero-Rodríguez
2023-02-02,De tepe a tepe la agenda teatral en febrero,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/de-tepe-a-tepe-la-agenda-teatral-en-febrero/,Primera Hora
2023-02-25,Saudy Rivera expresa orgullo por su hija que compite en Teen Universe International,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/saudy-rivera-expresa-orgullo-por-su-hija-que-compite-en-teen-universe-international/,Primera Hora
2023-02-24,Daniela Arroyo es la primera mujer trans en competir en Miss Universe Puerto Rico,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/daniela-arroyo-es-la-primera-mujer-trans-en-competir-en-miss-universe-puerto-rico/,Primera Hora
2023-02-22,Conoce las elegidas a participar en Miss Universe Puerto Rico,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/conoce-las-elegidas-a-participar-en-miss-universe-puerto-rico/,Primera Hora
2023-02-12,Miss Bélgica casi pierde ojo en accidente de tránsito y comparte fotos de su recuperación,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/miss-belgica-casi-pierde-ojo-en-accidente-de-transito-y-comparte-fotos-de-su-recuperacion/,El Tiempo / GDA
2023-02-10,Miss Bélgica sufre accidente de tránsito y comparte fotos de su recuperación,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/miss-belgica-sufre-accidente-de-transito-y-comparte-fotos-de-su-recuperacion/,El Tiempo / GDA
2023-02-01,Victoria Arocho se corona como la nueva Miss Earth Puerto Rico,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/victoria-arocho-se-corona-como-la-nueva-miss-earth-puerto-rico/,Primera Hora
2023-01-31,Miss Universe revela entrevista de Ashley Cariño con el jurado,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/miss-universe-revela-entrevista-de-ashley-carino-con-el-jurado/,Primera Hora
2023-01-29,Así lucía la Miss Venezuela antes de someterse a cirugía estética,http://www.primerahora.com/entretenimiento/reinas-belleza/notas/asi-lucia-la-miss-venezuela-antes-de-someterse-a-cirugia-estetica/,El Universal / GDA
