fecha,titulo,enlace,autor
2023-02-06,Brittany Abercrombie y Pedro Nieves están fuera de peligro luego de los terremotos en Turquía,http://www.primerahora.com/deportes/voleibol/notas/brittany-abercrombie-y-pedro-nieves-estan-fuera-de-peligro-luego-de-los-terremotos-en-turquia/,Fernando Ribas Reyes
2022-12-06,Los hermanos Ortiz con montas en la Serie Hípica del Caribe en Venezuela,http://www.primerahora.com/deportes/hipismo/notas/los-hermanos-ortiz-con-montas-en-la-serie-hipica-del-caribe-en-venezuela/,Fernando Ribas Reyes
2023-02-06,Siguen los insultos racistas contra Vinicius,http://www.primerahora.com/deportes/futbol/notas/siguen-los-insultos-racistas-contra-vinicius/,The Associated Press
2023-02-05,Barcelona golea al Sevilla y se despega más del Real Madrid,http://www.primerahora.com/deportes/futbol/notas/barcelona-golea-al-sevilla-y-se-despega-mas-del-real-madrid/,The Associated Press
2023-02-05,Messi llamó “Judas” a Piqué previo a su salida del Barcelona,http://www.primerahora.com/deportes/futbol/notas/messi-llamo-judas-a-pique-previo-a-su-salida-del-barcelona/,El Universal / GDA
2023-02-03,"Messi no cree que jugará en el próximo Mundial, pero no cierra la puerta a la posibilidad",http://www.primerahora.com/deportes/futbol/notas/messi-no-cree-que-jugara-en-el-proximo-mundial-pero-no-cierra-la-puerta-a-la-posibilidad/,The Associated Press
2023-02-02,Mbappé se perderá tres semanas de acción debido al desgarre de un músculo,http://www.primerahora.com/deportes/futbol/notas/mbappe-se-perdera-tres-semanas-de-accion-debido-al-desgarre-de-un-musculo/,The Associated Press
2023-02-02,Demanda a la vista contra Gerard Piqué,http://www.primerahora.com/deportes/futbol/notas/demanda-a-la-vista-contra-gerard-pique/,El Universal / GDA
2023-02-14,Futbolista muere después de atajar un penal,http://www.primerahora.com/deportes/otros/notas/futbolista-muere-despues-de-atajar-un-penal/,La Nación Argentina / GDA
2023-02-14,“Tranquilo” y “en paz” Tito Trinidad tras acuerdo con el Banco Popular,http://www.primerahora.com/deportes/otros/notas/tranquilo-y-en-paz-tito-trinidad-tras-acuerdo-con-el-banco-popular/,Sara Del Valle Hernández
2023-02-13,Reid y Mahomes se preparan para ganar más títulos juntos,http://www.primerahora.com/deportes/otros/notas/reid-y-mahomes-se-preparan-para-ganar-mas-titulos-juntos/,The Associated Press
2023-02-13,"El Super Bowl no echó de menos la nieve, pero no faltaron los resbalones",http://www.primerahora.com/deportes/otros/notas/el-super-bowl-no-echo-de-menos-la-nieve-pero-no-faltaron-los-resbalones/,The Associated Press
2023-02-13,Un boricua ayudó a los Chiefs a ganar el Super Bowl,http://www.primerahora.com/deportes/otros/notas/un-boricua-ayudo-a-los-chiefs-a-ganar-el-super-bowl/,Primera Hora
2023-02-13,Las hazañas de Jalen Hurts no fueron suficiente para los Eagles,http://www.primerahora.com/deportes/otros/notas/las-hazanas-de-jalen-hurts-no-fueron-suficiente-para-los-eagles/,The Associated Press
