fecha,titulo,autor,categoria,enlace
2023-02-28,El gobierno y los alcaldes insisten en revivir el Fondo de Equiparación y eliminar la aportación a la tarjeta de salud ,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/el-gobierno-y-los-alcaldes-insisten-en-revivir-el-fondo-de-equiparacion-y-eliminar-la-aportacion-a-la-tarjeta-de-salud/
2023-02-28,Mono entra a oficinas municipales de Bayamón: mira el momento,No autor,Locales,https://www.elnuevodia.com/noticias/locales/videos/mono-entra-a-oficinas-municipales-de-bayamon-mira-el-momento-281339/
2023-02-28,Jesús Manuel Ortiz presenta su receta para atender el Código Electoral vigente ,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/jesus-manuel-ortiz-presenta-su-receta-para-atender-el-codigo-electoral-vigente/
2023-02-28,Certifican a Ada Álvarez a la séptima posición de miembros por acumulación en la Junta de Gobierno del PPD,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/certifican-a-ada-alvarez-a-la-septima-posicion-de-miembros-por-acumulacion-en-la-junta-de-gobierno-del-ppd/
2023-02-28,Acusan a la tesorera de un club deportivo de  Humacao por un esquema de fraude electrónico de sobre $1.1 millones,ELNUEVODIA.COM,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/acusan-a-la-tesorera-de-un-club-deportivo-de-humacao-por-un-esquema-de-fraude-electronico-de-sobre-11-millones/
2023-02-28,Causa para juicio contra Jensen Medina Cardona por posesión de drogas en la cárcel,José Ayala Gordián,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/causa-para-juicio-contra-jensen-medina-cardona-por-posesion-de-drogas-en-la-carcel/
2023-02-28,A cuentagotas adiestramiento a empleados públicos sobre ley que prohíbe el acoso laboral,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/a-cuentagotas-adiestramiento-a-empleados-publicos-sobre-ley-que-prohibe-el-acoso-laboral/
2023-02-27,Zoológico de Mayagüez: Pedro Pierluisi explica por qué cambiaron los planes,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/zoologico-de-mayaguez-pedro-pierluisi-explica-por-que-cambiaron-los-planes-281317/
2023-02-27,“Flojísimo”: así describe Pierluisi lo ocurrido en la asamblea general del Partido Popular Democrático,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/flojisimo-asi-describe-pierluisi-lo-ocurrido-en-la-asamblea-general-del-partido-popular-democratico/
2023-02-27,"""Estuvo floja"": así opina Pedro Pierluisi sobre la asamblea general del PPD",No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/estuvo-floja-asi-opina-pedro-pierluisi-sobre-la-asamblea-general-del-ppd-281313/
